game_id,player_id,player_name,hero_id,hero_name,team_side,won,kills,deaths,damage_dealt,damage_taken,damage_percentage,damage_per_minute,damage_per_money,vision_score,vision_score_per_minute,kda_ratio,kill_participation,kills_and_assists,money_percentage,money_per_minute,total_money_earned,forward_percentage
1eab7b7b-e4f5-4b50-ae3b-9e4c8b55ff5c,21380,Eyla,13af2c2a-1e39-3d26-a475-a9da5267b863,Karma,blue,True,2,0,21573,8573,2.579746366196509,705.3784301490723,2.5475909305621163,116.74861907958984,3.8173623347903916,15.0,83.33333333333334,15.0,14.343547266968173,276.8805704585521,8468,54.21863036541935
1eab7b7b-e4f5-4b50-ae3b-9e4c8b55ff5c,21900,Dhokla,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,blue,True,2,1,131062,24638,15.672679657277472,4285.370964270047,11.950579009756542,31.40192413330078,1.026757518602326,9.0,50.0,9.0,18.576485932550774,358.59107418740444,10967,41.41671866442508
1eab7b7b-e4f5-4b50-ae3b-9e4c8b55ff5c,25068,Boal,bacc778e-19db-33cb-b045-500e57bde996,Cho'Gath,red,False,1,4,113679,31774,15.50955644297582,3716.9941390124877,11.31359474522293,30.557449340820312,0.9991454895187335,0.5,100.0,2.0,20.71069337950367,328.54227349640195,10048,5.067642498835159
1eab7b7b-e4f5-4b50-ae3b-9e4c8b55ff5c,20362,Mireu,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,red,False,0,4,180216,16397,24.587392780789155,5892.5730852336355,15.36892375916766,33.73503112792969,1.1030437722175466,0.25,50.0,1.0,24.169346195069668,383.4083100138146,11726,17.11266665395106
1eab7b7b-e4f5-4b50-ae3b-9e4c8b55ff5c,22338,Trymbi,e680cccf-8234-39c7-979f-4b749909b65a,Milio,red,False,0,3,14180,12489,1.9346186222732178,463.64743612450036,2.207003891050584,97.07496643066406,3.1740873975634223,0.3333333333333333,50.0,1.0,13.243053837909144,210.08002659378806,6425,19.83863892120773
1eab7b7b-e4f5-4b50-ae3b-9e4c8b55ff5c,24106,Disamis,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,red,False,1,5,228445,32179,31.167415455938315,7469.530221823799,24.11792652027027,35.11162567138672,1.1480546700071679,0.4,100.0,2.0,19.523456179404732,309.7086399838693,9472,11.879739402675183
1eab7b7b-e4f5-4b50-ae3b-9e4c8b55ff5c,21209,Morttheus,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,red,False,0,2,196441,16138,26.801016698023496,6423.086459783707,18.113508529276164,24.217906951904297,0.7918596943971891,0.5,50.0,1.0,22.35345040811279,354.60200597815276,10845,14.496775230720186
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,23783,Quid,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,red,False,7,4,269168,35412,26.668965305416766,7381.206581352833,15.804591627033057,50.2375717163086,1.3776299373759213,2.5,58.82352941176471,10.0,25.38076361360317,467.02925045703836,17031,17.137797074954296
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,20579,FBI,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,red,False,3,2,300878,20504,29.81076852806866,8250.767824497258,18.474640795775514,40.06509780883789,1.0986772708090828,5.5,64.70588235294117,11.0,24.270513546541086,446.599634369287,16286,21.295932358318097
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,22660,River,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,red,False,3,6,250747,43546,24.84382632198975,6876.060329067642,21.66842378154165,45.38911819458008,1.2446741735259619,2.1666666666666665,76.47058823529412,13.0,17.245387618848916,317.33089579524676,11572,21.027650822669106
